fid,tipo,cd_geocodd,nm_municip,cd_geocodb,area_ha,area_km2,densid_pop,nm_subdist,nm_meso,nm_micro,cd_geocodi,cd_geocods,id,SHAPE__Length,nm_bairro,SHAPE__Area,nm_distrit,cd_geocodm
3111,URBANO,292740805,SALVADOR, ,2.57697854,2.57698236,200.23419988,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260031,29274080526,54420,825.284709261533, ,25769.793127515,SALVADOR,2927408
3112,URBANO,292740805,SALVADOR, ,72.15847903,72.15858584,5.51562916,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260032,29274080526,54421,4501.73219342937, ,721584.7801435,SALVADOR,2927408
3113,URBANO,292740805,SALVADOR, ,19.96357464,19.96360431,43.92994303,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260033,29274080526,54422,2842.84963855173, ,199635.745399455,SALVADOR,2927408
3114,URBANO,292740805,SALVADOR, ,22.42185803,22.42189137,61.05640143,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260034,29274080526,54423,2624.25237327979, ,224218.59237565,SALVADOR,2927408
3115,URBANO,292740805,SALVADOR, ,15.39508898,15.39511187,72.42558609,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260035,29274080526,54424,2376.37615782392, ,153950.90489091,SALVADOR,2927408
3116,URBANO,292740805,SALVADOR, ,3.41552056,3.41552564,192.64970289,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260036,29274080526,54425,821.720282153953, ,34155.20899537,SALVADOR,2927408
3117,URBANO,292740805,SALVADOR, ,5.93897143,5.93898027,195.82486341,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260037,29274080526,54426,1140.04471826655, ,59389.71025352,SALVADOR,2927408
3118,URBANO,292740805,SALVADOR, ,3.23095646,3.23096127,186.01275291,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260038,29274080526,54427,833.496718490111, ,32309.56237982,SALVADOR,2927408
3119,URBANO,292740805,SALVADOR, ,7.13880251,7.13881313,68.21862281,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260039,29274080526,54428,1523.94487528795, ,71388.020274535,SALVADOR,2927408
3120,URBANO,292740805,SALVADOR, ,9.94766913,9.94768392,107.26114824,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260040,29274080526,54429,1421.71235476404, ,99476.67612041,SALVADOR,2927408
3121,URBANO,292740805,SALVADOR, ,5.15300766,5.15301533,117.79510855,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260041,29274080526,54430,1046.86008969946, ,51530.076170535,SALVADOR,2927408
3122,URBANO,292740805,SALVADOR, ,3.94161382,3.94161968,72.30530166,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260042,29274080526,54431,994.715287881799, ,39416.13767308,SALVADOR,2927408
3123,URBANO,292740805,SALVADOR, ,13.00644436,13.00646367,49.89826722,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260043,29274080526,54432,1814.49333833576, ,130064.4498248,SALVADOR,2927408
3124,URBANO,292740805,SALVADOR, ,5.54542029,5.54542854,149.1318469,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260044,29274080526,54433,1198.16723579328, ,55454.20470084,SALVADOR,2927408
3125,URBANO,292740805,SALVADOR, ,5.50470266,5.50471086,206.18703311,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260045,29274080526,54434,1027.64690167226, ,55047.02304143,SALVADOR,2927408
3126,URBANO,292740805,SALVADOR, ,6.02979551,6.02980448,123.05539964,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260046,29274080526,54435,1289.91465489386, ,60297.94713831,SALVADOR,2927408
3127,URBANO,292740805,SALVADOR, ,10.39924834,10.39926382,101.54564963,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260047,29274080526,54436,1707.39919843227, ,103992.4803183,SALVADOR,2927408
3128,URBANO,292740805,SALVADOR, ,5.18701691,5.18702455,69.40395141,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270033,29274080527,54661,1809.58854839782, ,51870.179820195,SALVADOR,2927408
3129,URBANO,292740805,SALVADOR, ,4.56123438,4.56124109,208.71512391,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270034,29274080527,54662,1309.65184532624, ,45612.343316965,SALVADOR,2927408
3130,URBANO,292740805,SALVADOR, ,5.86276898,5.86277762,161.8686674,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270035,29274080527,54663,953.763027553216, ,58627.687017565,SALVADOR,2927408
3131,URBANO,292740805,SALVADOR, ,3.45758165,3.45758675,168.61471395,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270036,29274080527,54664,888.969584965253, ,34575.814043515,SALVADOR,2927408
3132,URBANO,292740805,SALVADOR, ,7.20268245,7.20269306,75.94381649,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270037,29274080527,54665,1453.59648499466, ,72026.824531075,SALVADOR,2927408
3133,URBANO,292740805,SALVADOR, ,2.42870687,2.42871045,339.27469624,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270038,29274080527,54666,746.570374668028, ,24287.063123815,SALVADOR,2927408
3134,URBANO,292740805,SALVADOR, ,1.92740681,1.92740965,246.96358651,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270039,29274080527,54667,748.317530065463, ,19274.071314765,SALVADOR,2927408
3135,URBANO,292740805,SALVADOR, ,3.09530499,3.09530955,176.07285863,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270040,29274080527,54668,723.357605532037, ,30953.05013105,SALVADOR,2927408
3136,URBANO,292740805,SALVADOR, ,10.5498358,10.54985133,61.89660685,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270041,29274080527,54669,1808.08790438947, ,105498.363798995,SALVADOR,2927408
3137,URBANO,292740805,SALVADOR, ,9.03718248,9.03719579,70.04385148,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270042,29274080527,54670,1756.10809018409, ,90371.834508555,SALVADOR,2927408
3138,URBANO,292740805,SALVADOR, ,6.61089393,6.61090367,119.19701739,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270043,29274080527,54671,1335.91051561882, ,66108.955825415,SALVADOR,2927408
3139,URBANO,292740805,SALVADOR, ,2.34216315,2.3421666,376.57440767,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270044,29274080527,54672,696.612841621393, ,23421.63294938,SALVADOR,2927408
3140,URBANO,292740805,SALVADOR, ,3.19757827,3.19758298,313.04895163,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270045,29274080527,54673,891.350212715124, ,31975.7930406,SALVADOR,2927408
3141,URBANO,292740805,SALVADOR, ,2.92493955,2.92494386,221.88460032,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270046,29274080527,54674,826.740426594685, ,29249.38643189,SALVADOR,2927408
3142,URBANO,292740805,SALVADOR, ,7.89452663,7.89453835,61.56154778,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260048,29274080526,54437,2809.72716168783, ,78945.263476595,SALVADOR,2927408
3143,URBANO,292740805,SALVADOR, ,13.79073798,13.79075848,69.39429776,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260049,29274080526,54438,1612.51648789176, ,137907.36329805,SALVADOR,2927408
3144,URBANO,292740805,SALVADOR, ,8.01936852,8.01938043,50.25325876,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260050,29274080526,54439,1233.36798227701, ,80193.69072865,SALVADOR,2927408
3145,URBANO,292740805,SALVADOR, ,11.42552353,11.42554054,106.7783179,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260051,29274080526,54440,2080.25116480841, ,114255.230679245,SALVADOR,2927408
3146,URBANO,292740805,SALVADOR, ,2.32463917,2.32464263,186.26518973,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260052,29274080526,54441,749.69387059353, ,23246.39193975,SALVADOR,2927408
3147,URBANO,292740805,SALVADOR, ,4.76868341,4.7686905,208.02356517,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260053,29274080526,54442,995.502539811307, ,47686.832173665,SALVADOR,2927408
3148,URBANO,292740805,SALVADOR, ,14.18255811,14.18257923,100.19334123,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260054,29274080526,54443,2258.74666731641, ,141825.57699354,SALVADOR,2927408
3149,URBANO,292740805,SALVADOR, ,12.81584848,12.81586756,92.77561543,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260055,29274080526,54444,1768.18517748133, ,128158.488616385,SALVADOR,2927408
3150,URBANO,292740805,SALVADOR, ,5.75602965,5.75603822,146.45489979,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260056,29274080526,54445,1162.48352680969, ,57560.298952555,SALVADOR,2927408
3151,URBANO,292740805,SALVADOR, ,307.62515894,307.62561571,8.7183897,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260057,29274080526,54446,9104.75160134788, ,3076251.59144907,SALVADOR,2927408
3152,URBANO,292740805,SALVADOR, ,6.92499895,6.92500922,162.7434656,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260058,29274080526,54447,1295.59235992838, ,69249.991569155,SALVADOR,2927408
3153,URBANO,292740805,SALVADOR, ,6.21678885,6.21679808,157.63741848,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260059,29274080526,54448,1020.91598761413, ,62167.88532173,SALVADOR,2927408
3154,URBANO,292740805,SALVADOR, ,5.88533669,5.88534541,160.73822922,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260060,29274080526,54449,1182.69963067966, ,58853.36249176,SALVADOR,2927408
3155,URBANO,292740805,SALVADOR, ,13.47464782,13.47466797,90.24341103,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260061,29274080526,54450,2217.32370695956, ,134746.46021699,SALVADOR,2927408
3156,URBANO,292740805,SALVADOR, ,10.17489547,10.17491064,103.88297627,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260062,29274080526,54451,2185.21520650667, ,101748.939390345,SALVADOR,2927408
3157,URBANO,292740805,SALVADOR, ,16.39312306,16.39314749,20.92337668,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260063,29274080526,54452,2480.20144521599, ,163931.243712495,SALVADOR,2927408
3158,URBANO,292740805,SALVADOR, ,2.41366711,2.4136707,232.84037851,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260064,29274080526,54453,847.945685425032, ,24136.67455326,SALVADOR,2927408
3159,URBANO,292740805,SALVADOR, ,16.00159293,16.00161678,96.74022454,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260065,29274080526,54454,2589.69278181305, ,160015.930188875,SALVADOR,2927408
3160,URBANO,292740805,SALVADOR, ,13.90061107,13.9006318,80.42799897,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260066,29274080526,54455,2174.45843339735, ,139006.116684145,SALVADOR,2927408
3161,URBANO,292740805,SALVADOR, ,8.0869037,8.08691577,90.02195907,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260067,29274080526,54456,1367.80118121442, ,80869.04073619,SALVADOR,2927408
3162,URBANO,292740805,SALVADOR, ,8.47754119,8.47755382,105.33698971,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260068,29274080526,54457,1715.62737897507, ,84775.41389921,SALVADOR,2927408
3163,URBANO,292740805,SALVADOR, ,11.02930592,11.02932235,32.0962602,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260069,29274080526,54458,2342.13966461509, ,110293.0604703,SALVADOR,2927408
3164,URBANO,292740805,SALVADOR, ,3.61063321,3.61063859,160.35944474,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260070,29274080526,54459,1020.76900918139, ,36106.329941595,SALVADOR,2927408
3165,URBANO,292740805,SALVADOR, ,18.84574225,18.84577037,82.2465715,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260071,29274080526,54460,2762.26510958758, ,188457.439526405,SALVADOR,2927408
3166,URBANO,292740805,SALVADOR, ,8.12741905,8.12743118,61.88917366,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260072,29274080526,54461,1615.62044576271, ,81274.18719389,SALVADOR,2927408
3167,URBANO,292740805,SALVADOR, ,20.78754054,20.78757156,60.66124639,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260073,29274080526,54462,2419.45429305457, ,207875.40897151,SALVADOR,2927408
3168,URBANO,292740805,SALVADOR, ,5.66963737,5.66964583,107.94325056,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260074,29274080526,54463,1054.82276522622, ,56696.374844565,SALVADOR,2927408
3169,URBANO,292740805,SALVADOR, ,4.45648847,4.45649511,204.19634203,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260075,29274080526,54464,971.361708917472, ,44564.882446285,SALVADOR,2927408
3170,URBANO,292740805,SALVADOR, ,4.20470928,4.20471555,190.50040145,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260076,29274080526,54465,991.363131351109, ,42047.096141385,SALVADOR,2927408
3171,URBANO,292740805,SALVADOR, ,3.22043701,3.22044181,90.04975635,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260077,29274080526,54466,872.635156093298, ,32204.37274387,SALVADOR,2927408
3172,URBANO,292740805,SALVADOR, ,3.20822061,3.2082254,170.49924244,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260078,29274080526,54467,949.207243818708, ,32082.20858759,SALVADOR,2927408
3173,URBANO,292740805,SALVADOR, ,1.09809125,1.09809289,646.57553736,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260079,29274080526,54468,537.042350644265, ,10980.918171025,SALVADOR,2927408
3174,URBANO,292740805,SALVADOR, ,3.64273357,3.64273901,102.94451471,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260080,29274080526,54469,1077.23092673244, ,36427.331776775,SALVADOR,2927408
3175,URBANO,292740805,SALVADOR, ,0.60747004,0.60747095,729.25297681,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260081,29274080526,54470,428.607638005053, ,6074.694618945,SALVADOR,2927408
3176,URBANO,292740805,SALVADOR, ,15.14971677,15.14973938,116.5036543,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260082,29274080526,54471,1906.84368863846, ,151497.179599085,SALVADOR,2927408
3177,URBANO,292740805,SALVADOR, ,6.57649033,6.57650015,116.01915655,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260083,29274080526,54472,2002.42170039131, ,65764.898395005,SALVADOR,2927408
3178,URBANO,292740805,SALVADOR, ,0.5994814,0.59948229,533.79391336,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260084,29274080526,54473,395.957482175513, ,5994.8118572,SALVADOR,2927408
3179,URBANO,292740805,SALVADOR, ,2.0320013,2.03200434,340.55045451,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260085,29274080526,54474,801.496492699752, ,20320.01556756,SALVADOR,2927408
3180,URBANO,292740805,SALVADOR, ,16.69150657,16.69153156,62.06740205,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260086,29274080526,54475,1968.98474038008, ,166915.063648115,SALVADOR,2927408
3181,URBANO,292740805,SALVADOR, ,9.51825174,9.51826597,107.26743746,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260087,29274080526,54476,1553.48569485355, ,95182.51742927,SALVADOR,2927408
3182,URBANO,292740805,SALVADOR, ,2.58910805,2.58911192,158.35545624,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260088,29274080526,54477,887.604943104844, ,25891.082527885,SALVADOR,2927408
3183,URBANO,292740805,SALVADOR, ,7.21508951,7.21510029,116.83829269,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260089,29274080526,54478,1609.47311796816, ,72150.89751694,SALVADOR,2927408
3184,URBANO,292740805,SALVADOR, ,14.73473334,14.73475532,286.39769772,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260090,29274080526,54479,1768.92989942314, ,147347.34645311,SALVADOR,2927408
3185,URBANO,292740805,SALVADOR, ,2.25217899,2.25218233,182.48966535,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260091,29274080526,54480,689.167957850315, ,22521.78974733,SALVADOR,2927408
3186,URBANO,292740805,SALVADOR, ,1.7217311,1.72173365,343.2586679,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260092,29274080526,54481,654.066955233712, ,17217.310336355,SALVADOR,2927408
3187,URBANO,292740805,SALVADOR, ,5.83302483,5.83303348,119.32041918,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260093,29274080526,54482,1184.43606034043, ,58330.24559536,SALVADOR,2927408
3188,URBANO,292740805,SALVADOR, ,4.88538986,4.88539711,294.96066918,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260094,29274080526,54483,1456.59052700856, ,48853.901870075,SALVADOR,2927408
3189,URBANO,292740805,SALVADOR, ,2.4983493,2.49835301,240.95874288,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260095,29274080526,54484,1048.61256983292, ,24983.493825135,SALVADOR,2927408
3190,URBANO,292740805,SALVADOR, ,4.44695868,4.44696529,242.41250623,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260096,29274080526,54485,1294.67968574145, ,44469.58344039,SALVADOR,2927408
3191,URBANO,292740805,SALVADOR, ,5.44956434,5.44957245,131.93695591,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260097,29274080526,54486,1118.26500985574, ,54495.63729094,SALVADOR,2927408
3192,URBANO,292740805,SALVADOR, ,2.9243642,2.92436854,119.6839573,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260098,29274080526,54487,773.488258582779, ,29243.64999504,SALVADOR,2927408
3193,URBANO,292740805,SALVADOR, ,12.94609123,12.94611046,95.54993402,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260099,29274080526,54488,1518.42076431377, ,129460.91994221,SALVADOR,2927408
3194,URBANO,292740805,SALVADOR, ,4.76871938,4.76872648,106.10799388,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260100,29274080526,54489,1126.39859362837, ,47687.19889111,SALVADOR,2927408
3195,URBANO,292740805,SALVADOR, ,6.67827033,6.67828022,226.70507222,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260101,29274080526,54490,1206.63424603029, ,66782.71152694,SALVADOR,2927408
3196,URBANO,292740805,SALVADOR, ,4.45999134,4.45999795,200.44852247,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260102,29274080526,54491,1128.98735669789, ,44599.918622865,SALVADOR,2927408
3197,URBANO,292740805,SALVADOR, ,5.58605706,5.58606535,117.61409131,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260103,29274080526,54492,1222.6564381378, ,55860.567964245,SALVADOR,2927408
3198,URBANO,292740805,SALVADOR, ,96.45865968,96.45880351,4.96585052,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260104,29274080526,54493,5355.00808994627, ,964586.58465105,SALVADOR,2927408
3199,URBANO,292740805,SALVADOR, ,65.29634397,65.29644034,9.49515773,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260105,29274080526,54494,3796.3218071156, ,652963.42238536,SALVADOR,2927408
3200,URBANO,292740805,SALVADOR, ,30.67462978,30.67467513,64.51576069,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260106,29274080526,54495,2358.6330226988, ,306746.295490655,SALVADOR,2927408
3201,URBANO,292740805,SALVADOR, ,9.97998398,9.97999879,139.67937567,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260107,29274080526,54496,2521.9114724968, ,99799.83755935,SALVADOR,2927408
3202,URBANO,292740805,SALVADOR, ,7.71395151,7.71396294,165.41432843,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260108,29274080526,54497,1977.66146792277, ,77139.516791755,SALVADOR,2927408
3203,URBANO,292740805,SALVADOR, ,1.26545573,1.26545761,549.2084417,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260109,29274080526,54498,756.025183026471, ,12654.563619465,SALVADOR,2927408
3204,URBANO,292740805,SALVADOR, ,5.69970436,5.6997128,83.33753242,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260110,29274080526,54499,1217.47424584752, ,56997.03039918,SALVADOR,2927408
3205,URBANO,292740805,SALVADOR, ,4.00010926,4.00011518,163.7452848,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260111,29274080526,54500,1033.9459514169, ,40001.088647415,SALVADOR,2927408
3206,URBANO,292740805,SALVADOR, ,52.89034182,52.89042005,19.45531911,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260112,29274080526,54501,4394.22602628383, ,528903.422954945,SALVADOR,2927408
3207,URBANO,292740805,SALVADOR, ,11.61028926,11.61030641,11.36920899,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260113,29274080526,54502,1897.9662385782, ,116102.89412708,SALVADOR,2927408
3208,URBANO,292740805,SALVADOR, ,3.29658811,3.29659299,92.82310597,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260114,29274080526,54503,1108.30610245387, ,32965.877211135,SALVADOR,2927408
3209,URBANO,292740805,SALVADOR, ,11.52844314,11.52846015,77.37373323,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260115,29274080526,54504,1438.85258982877, ,115284.43625539,SALVADOR,2927408
3210,URBANO,292740805,SALVADOR, ,5.58599634,5.58600458,250.26832341,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260116,29274080526,54505,1131.39022189127, ,55859.97048581,SALVADOR,2927408
3211,URBANO,292740805,SALVADOR, ,5.41951297,5.419521,104.99082858,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260117,29274080526,54506,1568.75191458461, ,54195.12458432,SALVADOR,2927408
3212,URBANO,292740805,SALVADOR, ,28.59368178,28.59372413,42.66670527,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260118,29274080526,54507,2801.21590059009, ,285936.831070425,SALVADOR,2927408
3213,URBANO,292740805,SALVADOR, ,18.0680664,18.06809322,119.93517934,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260119,29274080526,54508,1793.85071254648, ,180680.663619975,SALVADOR,2927408
3214,URBANO,292740805,SALVADOR, ,10.27594088,10.27595612,104.80776557,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260120,29274080526,54509,1374.79853648905, ,102759.408870165,SALVADOR,2927408
3215,URBANO,292740805,SALVADOR, ,9.52461105,9.52462519,123.88938954,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260121,29274080526,54510,1283.79571617362, ,95246.118339325,SALVADOR,2927408
3216,URBANO,292740805,SALVADOR, ,2.70303367,2.70303768,197.55551496,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260122,29274080526,54511,891.283594774781, ,27030.339595725,SALVADOR,2927408
3217,URBANO,292740805,SALVADOR, ,7.81504637,7.81505797,134.61192539,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260123,29274080526,54512,1206.54796994748, ,78150.461276505,SALVADOR,2927408
3218,URBANO,292740805,SALVADOR, ,5.63388284,5.63389121,136.1403641,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260124,29274080526,54513,1227.75190137412, ,56338.833188355,SALVADOR,2927408
3219,URBANO,292740805,SALVADOR, ,6.5124597,6.51246936,197.774443,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260125,29274080526,54514,2229.97182931339, ,65124.59957201,SALVADOR,2927408
3220,URBANO,292740805,SALVADOR, ,17.50913429,17.50916025,58.8834636,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260126,29274080526,54515,3898.45301670584, ,175091.338917755,SALVADOR,2927408
3221,URBANO,292740805,SALVADOR, ,5.75651519,5.75652371,95.19634201,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260127,29274080526,54516,1035.35782043154, ,57565.160705885,SALVADOR,2927408
3222,URBANO,292740805,SALVADOR, ,2.00285876,2.00286172,126.31925458,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260128,29274080526,54517,708.236502300638, ,20028.59048689,SALVADOR,2927408
3223,URBANO,292740805,SALVADOR, ,2.37978993,2.37979346,357.17385359,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260129,29274080526,54518,647.124338652712, ,23797.89714629,SALVADOR,2927408
3224,URBANO,292740805,SALVADOR, ,6.63308493,6.63309485,107.64206093,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260130,29274080526,54519,1292.41373147206, ,66330.84570493,SALVADOR,2927408
3225,URBANO,292740805,SALVADOR, ,4.75379147,4.75379858,135.89132755,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260131,29274080526,54520,881.994248542659, ,47537.908372385,SALVADOR,2927408
3226,URBANO,292740805,SALVADOR, ,11.25299224,11.25300904,73.22485895,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260132,29274080526,54521,1836.12211552227, ,112529.919163345,SALVADOR,2927408
3227,URBANO,292740805,SALVADOR, ,16.97941123,16.9794366,55.71445169,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260133,29274080526,54522,2641.51207736717, ,169794.11080412,SALVADOR,2927408
3228,URBANO,292740805,SALVADOR, ,8.72497895,8.72499199,125.50154795,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260134,29274080526,54523,1249.5252717009, ,87249.79669212,SALVADOR,2927408
3229,URBANO,292740805,SALVADOR, ,14.6379304,14.63795227,73.23428717,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260135,29274080526,54524,2105.48739429663, ,146379.31091351,SALVADOR,2927408
3230,URBANO,292740805,SALVADOR, ,3.36006597,3.36007099,139.28277153,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260136,29274080526,54525,927.898106364786, ,33600.66647004,SALVADOR,2927408
3231,URBANO,292740805,SALVADOR, ,8.29072192,8.2907343,99.3880602,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260137,29274080526,54526,1658.95235542244, ,82907.22403819,SALVADOR,2927408
3232,URBANO,292740805,SALVADOR, ,25.17503746,25.17507492,65.69990379,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260138,29274080526,54527,2933.58511034946, ,251750.38795435,SALVADOR,2927408
3233,URBANO,292740805,SALVADOR, ,7.72052854,7.72054003,172.3972668,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260139,29274080526,54528,1297.71394206193, ,77205.284986195,SALVADOR,2927408
